CriticReviewID,CriticID,GameID,PlatformID,review_text,critic_score
8533,28,1984,9,The end of the game - and the outstanding epilogue - punctuates one of the most complete video game stories in a long time. The story will stay with the player for a long time afterwards - long after they get their hands on whatever the next ‘it’ game happens to be.,100
8534,31,1984,9,"A single player game that keeps on giving, is as good as if not better than Grand Theft Auto IV and is as beautiful as a Hollywood epic.",100
8535,41,1984,9,"If this game's concepts seem even remotely interesting to you, head out immediately to your nearest game store and slap your cash down. The single-player story alone is more than worth the price of admission, and the multiplayer is truly unique and will likely evolve into something very special as the community continues to grow.",100
8536,413,1984,9,The game itself is absolutely spectacular...The sheer quality of Red Dead Redemption is evident right from the word go.,100
8537,142,1984,9,"With Red Dead Redemption, Rockstar succeeds in creating one of the most impressive open worlds I've ever seen in a game, and it's telling that -- even after playing for over 30 hours -- all I want to do is get back on my horse and gallop back into the wilderness.",100
8538,387,1984,9,"An unmissable game for any fan of the genre or great action adventures in general. We don’t often get masterpieces around here, but this is certainly one of those moments in time when gamers will look back more fondly on a dusty old six shooter than anything that involves jacking cars.",100
8539,63,1984,9,"The whole Wild West has been a huge missed opportunity for the video game industry, until now where we finally have a game that has put the Wild West back on the map.",100
8540,328,1984,9,"The atmosphere is second to none, especially in regards to other games out there trying to wrangle the wild west. The characters, the world and the storyline all mesh perfectly to make an experience you wont soon forget.",100
8541,332,1984,9,"It was a world I was gutted to leave, and as such stands among the best that PS3 has to offer. [June 2010, p.107]",100
8542,188,1984,9,"They've grown up again, giving players a more mature role to play as a man fighting to save his family rather than for more selfish reasons, and layer the story with a bit of human condition which hasn't been well-reflected up until just recently in video games.",100
8543,115,1984,9,The sheer amount of stuff to seek out and do in this game makes it utterly enjoyable.,100
8544,192,1984,9,"Red Dead Redemption feels like a new breed of sandbox style gameplay. In the place of flashy cars, provocative women and crazy weaponry is the historically accurate and enthralling realm of the Wild West.",100
8545,165,1984,9,"RDR is a phenomenal game that stands out as one of the year's best. The utmost attention to detail is apparent in every aspect, and is something that no gamer should miss.",100
8546,331,1984,9,"If you’re for the West, you will latch onto Redemption like an ornery rattlesnake. If the old West is of no particular interest to you, you still ought to find it difficult not to appreciate the incredible level of workmanship and depth on display here. It is a true opus. [July 2010 p.69]",100
8547,333,1984,9,"It's a fantastic epic adventure and a title that belongs in every gamer's library. [Aug 2010, p.80]",100
8548,132,1984,9,"Although this is said of almost every single new Rockstar product, Red Dead Redemption is arguably their best effort to date, if only because it distills all of the lessons they've learned from their previous titles into an engaging, expansive, and enthralling world. But the best part of Rockstar's open-world oater is its honest and open appreciation for the iconic Western genre. [Aug 2010, p.82]",100
8549,4,1984,9,"Red Dead Redemption is the game that finally does the western it’s well deserved justice. The missions are varied, the characters awesomely crafted, the story is great and everything comes together as the best Sandbox ever. Rockstar’s lastest is just a must-have.",99
8550,110,1984,9,"The game perfectly captures the expansiveness of frontier life and the gritty gunplay of spaghetti westerns, rightfully earning its place alongside the great Western films and the best Rockstar games. [Issue#206, p.86]",98
8551,214,1984,9,"A momentous gaming experience; one that marries artistry with supreme design rarely seen. If there's a textbook on how to be referent to a classic genre while always pressing forward, Red Dead Redemption is the byline. Wonderful.",98
8552,223,1984,9,"It's an artful take on a world long lost, an evocative paean to not only the Western genre but also to the beautiful expanse of the American landscape. Even better though is that under that remarkable feat is a game that's been refined and revitalised, setting the open world genre free and creating an experience that's quite likely to be one of this year's very best.",98
8553,70,1984,9,"Excellent gunfights, strong characters and plenty of room for expansion makes Red Dead Redemption one of the best games of 2010.",98
8554,155,1984,9,"With a world bigger than you can imagine dozens of random odd-jobs for you to perform and a story that keeps you hooked from beginning to end, Red Dead Redemption sets the standard for what games will judge themselves on in the future. Never has a game been this immersive in both randomness and story moments, and the visuals and sound only add on to the beauty the game encapsulates for every player.",98
8555,124,1984,9,"Without being a perfect game, Red Dead Redemption is, in my personal opinion, Rockstar’s best effort to date. If it was a movie, it would certainly share the podium with classics like Unforgiven and The Good, The Bad and The Ugly as one of the best Westerns ever conceived.",98
8556,108,1984,9,"When Rockstar teased fans in 2005 with a video indicating an upcoming PS3 release, fans took notice – sadly, it took nearly five years for the sequel – Red Dead Redemption – to hit the shelves. But believe me, it was worth the wait.",98
8557,89,1984,9,"Red Dead Redemption is one of the most thrilling gaming experiences of all time. The expressive strength of the setting melds with a perfect gameplay, variety, and it's always funny. It is, without doubt, one of the great games whose name will be carved in videogame history.",97
8558,408,1984,9,Rockstar brings the GTA formula to the wild west with excellent results.,97
8559,213,1984,9,"A must-play game. Rockstar has taken the Western to new heights and created one of the deepest, most fun, and most gorgeous games around.",97
8560,448,1984,9,You really can't afford to miss this one! It has set a new standard for sandbox games.,97
8561,146,1984,9,"Rockstar's latest feels like an actual location rather than a movie set, and it's compelling, cohesive, at once familiar and yet imbued with a sense of slack-jawed wonderment. It's also absolutely unmissable.",97
8562,262,1984,9,"Offers a vast amount of great things to do, seasoned by a non-trivial story and ends with a crescendo.",96
8563,197,1984,9,"The extremely cool story and an embracing atmosphere will absorb you completely, and even though there are some small weaknesses, Red Dead Redemption knows how to tell a story. And after the single-player mode, the multiplayer still awaits you.",96
8564,174,1984,9,"Red Dead Redemption is a fantastic game and arguably the finest Rockstar has ever produced. The production values are amazingly high, the gameplay is varied, challenging and nearly always a blast and the old West is as alive as any video game world yet seen.",96
8565,228,1984,9,"Red Dead Redemption perfectly captures the essence of the old West, in a way Rockstar Games does best. Although they didn’t quite nail the Honor/Fame-system and some side missions tend to become tedious after a while, this is the best Western game I ever played and arguably the best game this year.",95
8566,140,1984,9,"This is an outstanding game that tells a great story with memorable and occasionally laugh-out-loud-funny characters. Think about great moments that you remember from spaghetti Western movies, put them all into one 20- to 40-hour epic feature, and picture yourself in the starring role. Now you have some idea of what's waiting for you in Red Dead Redemption.",95
8567,225,1984,9,"Red Dead Redemption is more than just some basic concepts with a new coat of paint. Standing on it's own two feet, with out comparing it to anything else from Rockstar's past games...(Because of course something years later sure as heck should be better.).....Red Dead Redemption is a stellar game.",95
8568,329,1984,9,"Rockstar has outdone itself with this enormous Wild West inspired sandbox adventure. In a world where outlaws rule, John Marston is perhaps the greatest of them all, befriending a dazzling cast of characters for his own need. Revenge.",95
8569,157,1984,9,"With some glaring glitches and some so-so mission design, I can't in good conscience give the game a 10; but make no mistake, this game is the cat's pajamas. Get it.",95
8570,430,1984,9,Red Dead Redemption performs very well on all fronts and has little to no mistakes. This game is a must have for fans of the sandbox genre.,95
8571,91,1984,9,"'Red Dead Redemption' is a must buy. Every Xbox 360 and Playstation 3 owner should play this game (as long as they’re over 18 and not a member of PETA). The only reasons I can’t give this game a full 10 are the annoying glitches, connection issues and the lack of difficulty.",95
8572,195,1984,9,"While there are some niggling bugs and occasional minor frustrations in the game, Red Dead Redemption gets so many things right that you’ll hardly even notice. Red Dead Redemption is the best Western game I’ve seen and I can’t recommend it highly enough.",95
8573,353,1984,9,"Red Dead takes a familiar recipe, adds a skilful blend of western elements, and the result is something really rather special. Easily the best Wild West game to date.",95
8574,111,1984,9,"If the GTA style of sandbox gameplay set in the old west excites you at all, have no reservations about picking yourself up a copy.",95
8575,19,1984,9,"As a fan of the Western, Red Dead Redemption hits its target squarely. Perfection may be impossible, but this game gets closer than most, and it sets a new standard for the Western game genre.",95
8576,313,1984,9,"Is this a better game than GTA? Technically, atmospherically, visually: absolutely. Narratively? Too subjective to call. Will you enjoy it more than GTA IV? That depends on how much you like the setting.",94
8577,316,1984,9,"Red Dead Redemption is a triumph and although not entirely devoid of an assortment of little flaws and annoyances, it’s still one of the best of the generation.",93
8578,31,1984,17,As good as if not better than Grand Theft Auto IV and is as beautiful as a Hollywood epic.,100
8579,160,1984,17,"Red Dead Redemption has a beautiful virtual world with an enormous amount of things to do, an exciting story and fantastic action. The game not only shows a world of the past, but also makes the player reflect the times we live in now. An exceptional achievement for a game.",100
8580,132,1984,17,"Although this is said of almost every single new Rockstar product, Red Dead Redemption is arguably their best effort to date, if only because it distills all of the lessons they've learned from their previous titles into an engaging, expansive, and enthralling world. But the best part of Rockstar's open-world oater is its honest and open appreciation for the iconic Western genre.",100
8581,1,1984,17,"This is simply a beautiful game, and it's provided more than a few moments where I completely forgot where the hell I was supposed to be going while riding over golden hills at sunset or through the desert in the middle of a nighttime lightning storm. It doesn't quite convey the loneliness of the real empty spaces, but does compress the essence of all the varieties of land and weather native to those parts into a few hundred miles ride.",100
8582,171,1984,17,A masterpiece not to be missed.,100
8583,151,1984,17,"Red Dead Redemption is not just the definitive sandbox gaming experience, nor simply the best Wild West videogame (hardly a challenge), it is developer Rockstar's crowning achievement to date.",100
8584,374,1984,17,"An awe-inspiring game. The gameplay and structure may be beginning to show their age a little, but the storytelling, characters and world-building is on a par with the best the medium has to offer. It's a sprawling and engrossing experience, epic in scope and size and offering a gigantic amount of playing time. With their latest open-world game, Rockstar have produced nothing less than the finest recreation of the Wild West on a console, and one of the best video games of this year.",100
8585,413,1984,17,The game itself is absolutely spectacular...The sheer quality of Red Dead Redemption is evident right from the word go.,100
8586,142,1984,17,"With Red Dead Redemption, Rockstar succeeds in creating one of the most impressive open worlds I've ever seen in a game, and it's telling that -- even after playing for over 30 hours -- all I want to do is get back on my horse and gallop back into the wilderness.",100
8587,41,1984,17,"If this game's concepts seem even remotely interesting to you, head out immediately to your nearest game store and slap your cash down. The single-player story alone is more than worth the price of admission, and the multiplayer is truly unique and will likely evolve into something very special as the community continues to grow.",100
8588,321,1984,17,"Even if Red Dead Redemption doesn’t make your top ten favorites it will at the very least be a tale of outlaws, dead men and deceit that will remain with you for years.",100
8589,161,1984,17,"A gumbo of immaculate gun play, a story that stays stimulating until the very end and one of the most remarkable worlds seen in any game combines into this fantastic symbiosis. The sandbox genre has a new king, and his name is John Marston.",100
8590,225,1984,17,Red Dead Redemption is easily and will probably be the best game of 2010 and the developers should be commended on the amazing attention to detail.,100
8591,396,1984,17,"Thoroughly enjoyable, superbly atmospheric and deliciously detailed, it performs the enviable task of giving Rockstar yet another solid IP to produce a series of games from.",100
8592,86,1984,17,Rockstar Games exceeded expectations once again in creating a game that can achieve excellence in all aspects.,100
8593,376,1984,17,The first goddamned good action Western that gaming has seen.,100
8594,28,1984,17,The end of the game - and the outstanding epilogue - punctuates one of the most complete video game stories in a long time. The story will stay with the player for a long time afterwards - long after they get their hands on whatever the next 'it' game happens to be.,100
8595,378,1984,17,The Western genre has been won. Fans of the Western genre will feel as if they've died and gone to heaven and open-world gamers will be treated to an experience unlike any they've had before.,100
8596,242,1984,17,"There are so many aspects of Red Dead Redemption that make it an experience above and beyond all other open world sandbox experiences that we can't even begin to list them all. Some of the reasons that stand out are a wealth of content, a beautifully rendered and detailed world, an interesting and engaging storyline, a fantastic roster of characters with their own personalities, great and believable dialogue, the ability to experience the game world online with or against others; the list can go on forever. Rest assured that this is one of the greatest game we've played in 2010 so far, and possibly ever.",100
8597,63,1984,17,"The whole Wild West has been a huge missed opportunity for the video game industry, until now where we finally have a game that has put the Wild West back on the map.",100
8598,188,1984,17,"They've grown up again, giving players a more mature role to play as a man fighting to save his family rather than for more selfish reasons, and layer the story with a bit of human condition which hasn't been well-reflected up until just recently in video games.",100
8599,192,1984,17,"Red Dead Redemption is more than a great western, it's the first time this type of game has been successfully recreated for a home game console.",100
8600,115,1984,17,The sheer amount of stuff to seek out and do in this game makes it utterly enjoyable.,100
8601,165,1984,17,"RDR is a phenomenal game that stands out as one of the year's best. The utmost attention to detail is apparent in every aspect, and is something that no gamer should miss.",100
8602,389,1984,17,Rockstar have redeemed themselves and there's no need to return to the city after providing this compelling argument against automotive transportation.,100
8603,4,1984,17,"Red Dead Redemption is the game that finally does the western it's well deserved justice. The missions are varied, the characters awesomely crafted, the story is great and everything comes together as the best Sandbox ever. Rockstar's lastest is just a must-have.",99
8604,439,1984,17,"Superior storytelling, audio and graphics all come together to create one of the most enjoyable games in years.",99
8605,108,1984,17,"When Rockstar teased fans in 2005 with a video indicating an upcoming PS3 release, fans took notice – sadly, it took nearly five years for the sequel – Red Dead Redemption – to hit the shelves. But believe me, it was worth the wait.",99
8606,110,1984,17,"The game perfectly captures the expansiveness of frontier life and the gritty gunplay of spaghetti westerns, rightfully earning its place alongside the great Western films and the best Rockstar games. [Issue#206, p.86]",98
8607,223,1984,17,"This is so much more than a mere retooling of Rockstar's tried and tested open world formula – it's an artful take on a world long lost, an evocative paean to not only the Western genre but also to the beautiful expanse of the American landscape.",98
8608,214,1984,17,"A momentous gaming experience; one that marries artistry with supreme design rarely seen. If there's a textbook on how to be referent to a classic genre while always pressing forward, Red Dead Redemption is the byline. Wonderful.",98
8609,155,1984,17,"With a world bigger than you can imagine dozens of random odd-jobs for you to perform and a story that keeps you hooked from beginning to end, Red Dead Redemption sets the standard for what games will judge themselves on in the future. Never has a game been this immersive in both randomness and story moments, and the visuals and sound only add on to the beauty the game encapsulates for every player.",98
8610,124,1984,17,"Without being a perfect game, Red Dead Redemption is, in my personal opinion, Rockstar's best effort to date. If it was a movie, it would certainly share the podium with classics like Unforgiven and The Good, The Bad and The Ugly as one of the best Westerns ever conceived.",98
8611,195,1984,17,"Rockstar San Diego has captured the environment and the emotion of the time masterfully. So much is done right that the bugs which do exist do not detract from the game. If you enjoy open-world titles at all, Red Dead Redemption should be in your gaming library.",98
8612,213,1984,17,"Rockstar has taken the Western to new heights and created one of the deepest, most fun, and most gorgeous games around. You can expect the occasional bug or visual hiccup, but you can also expect a fantastic game that offers the Western experience we've all been waiting for.",97
8613,408,1984,17,Rockstar brings the GTA formula to the wild west with excellent results.,97
8614,89,1984,17,"Red Dead Redemption is one of the most thrilling gaming experience of all time. The expressive strength of the setting melts with a perfect gameplay, various and always funny. It is, without doubts, one of the great games whose name will be carved in videogame history.",97
8615,448,1984,17,You really can't afford to miss this one! It has set a new standard for sandbox games.,97
8616,205,1984,17,"While other Rockstar games have delivered experiences that have often been frenetic and hectic, Redemption inversely succeeds by replacing a bustling, breathing city with the bleakness and emptiness of the old west. Don't confuse the terms bleakness and emptiness with lacking content, because Redemption has the potential to deliver an almost endless list of things to do and see.",97
8617,146,1984,17,"Rockstar's latest feels like an actual location rather than a movie set, and it's compelling, cohesive, at once familiar and yet imbued with a sense of slack-jawed wonderment. It's also absolutely unmissable.",97
8618,21,1984,17,"Sky-high production values, Rockstar's signature style, and variety-packed gameplay that actually feels natural to the story and setting make this an easy Game of the Year contender.",97
8619,9,1984,17,"At times breathtaking, often awe-inspiring and never, ever dull, Red Dead Redemption is already one of 2010's biggest hitters, and is likely to become one of this generation's greatest achievements. A staggering work of art.",97
8620,262,1984,17,"Offers a vast amount of great things to do, seasoned by a non-trivial story and ends with a crescendo.",96
8621,183,1984,17,"It is quite evident that Rockstar have made a huge effort in creating Red Dead Redemption. And it was well worth it because this game boasts an incredible level of depth from all points of view: storyline, character design, structure of the environments, gameplay solutions, controls, multiplayer. Everything is just like we wanted it.",96
8622,325,1984,17,"Perhaps not only the best game Rockstar has made thus far, but it's one of the best games we've ever played - an unreserved work of genius. It has its flaws and is by no means perfect, but Red Dead Redemption is to the Western what GTA is to the crime genre and should be held up as a definitive example of how open-world games are supposed to be made.",96
8623,197,1984,17,"I just ran out of words to describe this open-world gameplay, being completely alive and realistic without ever getting boring. There's so much you can do, embedded in nearly perfect graphics and an overwhelming sound, plus you'll get a story with really great characters. Wow.",96
8624,179,1984,17,"Immersive environments, intense action and one of the most powerful stories ever told. [July 2010, p.73]",96
8625,50,1984,17,"It's a tremendously detailed and authentic realisation of the Wild West with great stories, characters and inner workings.",95
8626,255,1984,17,"Red Dead Redemption offers a script that Sergio Leone would have loved to film, and the epic of Sam Peckinhpah. A great sandbox, with a compelling story, that may not be a masterpiece, but it delivers. Have no doubts: ride your horse, play as John Marston and let yourself be swept away.",95
8627,145,1984,17,"By rendering an expert treatment of its Wild West source material, Red Dead Redemption provides an excellent and original open world experience. The atmosphere and gameplay fit together almost perfectly.",95
8628,235,920,8,"Although there is a button that lets you adjust the camera angle, it tended not to cooperate.",78
8629,453,920,8,"If this game had managed to seriously advance the overarching plot of Fullmetal Alchemist, this would have been a great romp that would engage newcomers in addition to pleasing fans of the show. As is, this game certainly has the engine to be fun, but didn’t quite live up to its potential.",77
8630,423,920,8,8 / 7 / 7 / 8 - 30 silver [Vol 785],75
8631,323,920,8,"What Full Metal Alchemist lacks in visual punch, visa vie simplistic geometry and slightly stiff animation, it more than makes up for in level design, story, and especially technique. [Jan 2005, p.69]",75
8632,420,920,8,"The RPG elements of the title are barely noticeable, and although it controls well and has an interesting gameplay mechanic in the transmutation, the actual gameplay ends up being rather generic.",74
8633,147,920,8,"Its anime cut scenes are superlative, in-game graphics alright, and gameplay a little dull.",71
8634,446,920,8,"It ends up below the quality of ""Dark Cloud 2,"" and right around the level of Sega's ""Blood Will Tell."" Whether that's enough to get you to hop on this train is up to you.",70
8635,427,920,8,"While this game lives up to Square-Enix's well-deserved reputation for quality gameplay, it lacks the depth of their best and most famous titles.",70
8636,360,920,8,One of the most salient problems with Full Metal Alchemist is the amount of repetition. After you get bored of the alchemy the game boils down to eliminate the enemies and move into the next room and repeat for the duration of gameplay.,68
8637,193,920,8,Nothing but a crummy RPG. There's no other way to look at it.,67
8638,213,920,8,"Given its short play time, easy challenge, and straightforward nature, The Broken Angel could definitely occupy you for a weekend or so, but I'm not so sure that you'd ever go back to it.",64
8639,140,920,8,"While the temperamental Edward and his patient, tragically transmuted brother Alphonse bring some of the series' personality to the game, some awkward controls and the lack of any real challenge or longevity relegate this title to rental status at best.",62
8640,192,920,8,"The length of the game means you’ll beat it in a week if you really sit down with it and commit a few hours a day, but you’ll be feeling deja-vu the entire time you play. Isn’t this enemy near the end of the game just like one I fought way back at the beginning only a different color? Why yes, yes he is.",61
8641,288,920,8,"It's by no means a spectacular game, but then again, it did make me want to watch the show, so it's done its job. [Feb 2005, p.80]",60
8642,164,920,8,"The gameplay is fairly lackluster when compared to non-licensed games in the genre. The ability to transmute objects is a nice addition, but it simply doesn't add enough to keep non-fans interested.",60
8643,105,920,8,"The nice thing about Fullmetal Alchemist that you don't always get in a licensed game... is that the gameplay actually seems inspired by and drawn from the source material, rather than simply being generic with some recognizable characters plugged in. [Feb 2005, p.106]",60
8644,108,920,8,"This game does a good job at one thing though, it makes me want to go watch the real series, so I’d say save your money and go by those on DVD rather than this, but there are worse ways to waste money.",60
8645,63,920,8,"A pretty mediocre game. Unless you're a huge fan of the TV series, you can probably just either shy away from this one or keep as a back up choice for a rental.",60
8646,189,920,8,"You’re probably going to be more hardcore and surprised at the light-heartedness offered in Broken Angel, but that by no means makes it a bad title.",60
8647,80,920,8,"What helps it overcome mediocrity is the alchemy bit (you can transmute common objects into weapons) which makes for some mildly creative puzzles and combat sequences. [Feb 2005, p.107]",58
8648,227,920,8,"With complicated controls, the lack of variety, too many annoyances, and the disappointingly short amount of gameplay time (roughly 20 hours at most; that’s practically two sittings) Full Metal Alchemist and the Broken Angel just isn’t anything better than a rental.",58
8649,450,920,8,"There is very little fun to be had here, and for the price this game simply cannot be recommended to anyone. Surprisingly the sequel, ""Full Metal Alchemist 2: Akaki Elixir no Akuma,"" which is out in Japan, is a much more fleshed out game that towers over its predecessor in most every way.",55
8650,41,920,8,Slightly flawed and not altogether enjoyable is the prognosis on Fullmetal Alchemist and the Broken Angel. Watch the cartoon. It's free and a lot less frustrating.,50
8651,142,920,8,"As excellent as the Square-sponsored source material is, the game is about as generic and bland as you can get.",50
8652,136,920,8,"But I think watching the original anime is much more entertaining. So to those who haven’t seen it and to those who have, stick with the show.",50
8653,68,920,8,"My biggest problem is the game doesn't feel finished. Smarter AI, better controls, more game-play variety and more voice acting would have made this a three-star game.",50
8654,311,920,8,"Rather short, but it feels like an eternity when you have to plod through bland levels to fetch items and you'd literally rather be watching the cutscenes instead. [Apr 2005, p.74]",50
8655,110,920,8,"The execution of this entry is almost unplayable because it's just so darn dull and clunky, bu tthe ideas are there to make something interesting. [Feb 2005, p.115]",48
8656,1,920,8,"In its weird little way, it's fun, but not quite $50 worth of fun.",45
8657,120,920,8,The characters are there—now someone just needs to figure out how to create some gameplay that makes the experience fun and not a chore.,45
8658,99,920,8,"As a pure action game, it’s too slow (it often feels like Ed is moving against a strong wind) to satisfy those used to such titles as Ninja Gaiden, Devil May Cry, or Prince of Persia. As a role-playing game, it’s too shallow and short to satisfy those expecting the next Final Fantasy.",40
8659,317,920,8,"From its patchwork gameplay and its broken control scheme to its first-generation PlayStation 2 graphics and third-tier sound effects, nothing about this game is even worthy of a mention.",40
8660,150,920,8,"Originality is what Full Metal Alchemist and the Broken Angel, in the end, is lacking. The transmutation is mildly creative, but it's not going to sustain a been-there-done-that story or utterly mindless, thoughtless brawling.",40
8661,188,920,8,"Mind-numbing, rambling dialogue. Add to that the simple fact that one would have to go pretty far out of their way to make the game challenging in any way, and the whole package is destined for the fullmetal scrap heap.",25
8662,115,920,8,"Just a bad video game. Very young, very stupid fans of the series will likely enjoy running around in circles whacking at things, but we at GR do not.",16
8663,427,1857,14,"Pinball Hall of Fame: The Gottlieb Collection is not a bad game. The pinball tables are varied and fun, and there's plenty of historical content for pinball aficionados to pore over. However, this is a port of a GameCube game, and no real changes have been made to the formula. Players will be disappointed that the improvements seen in The Williams Collection aren't here, and only hardcore pinball fanatics who are more forgiving about the title's flaws and shortcomings will find this to be a suitable addition to their pinball video game library.",70
8664,213,1857,14,"For a successor to the excellent Williams Collection, I was hoping for something a bit more thought out than just digging up a game that didn’t see a release in the US.",70
8665,278,1857,14,"Ultimately, how big of a pinball fan you are will determine how much enjoyment you get out of this title. [Feb 2010, p.91]",65
8666,47,1857,13,"Hall of Fame was released for the major console systems in 2004, but this PSP port comes with extra tables, all presented as virtuoso 3D recreations, fully playable from your choice of six camera views that can easily be switched on the fly. [Mar 2006, p.91]",90
8667,71,1857,13,For the most part Pinball Hall of Fame is a worthy purchase for any fan of classic games or for parents looking for a “safe” game for their kids.,89
8668,66,1857,13,"Some may start a game of Central Park and laugh at the amusing graphics and simplistic gameplay, only to find themselves losing the game within two minutes. Seriously, some of the games look easy, but are deceptively hard.",85
8669,320,1857,13,"Some of the tables are weak, but most are simply superb. It is a great travel-mate and a must-buy for any pinball enthusiast. [April 2006]",85
8670,147,1857,13,Playing this game is as much of a nostalgic experience as it is a new one. It doesn’t replace the real thing; it complements it.,80
8671,316,1857,13,"If you're looking for a fun game to pick up and play for a few minutes at a time, or if you've heard about the fun of Metroid Prime Pinball (review) but own a PSP instead of a Nintendo DS, you can't go wrong with Pinball Hall of Fame: The Gottlieb Collection.",80
8672,446,1857,13,"All told, this is a great package for the PSP that offers discrete slices of fun with every game.",80
8673,62,1857,13,"If you're looking for a fun game to pick up and play for a few minutes at a time, or if you've heard about the fun of ""Metroid Prime Pinball"" but own a PSP instead of a Nintendo DS, you can't go wrong with Pinball Hall of Fame: The Gottlieb Collection.",80
8674,108,1857,13,Pinball Hall of Fame: The Gottlieb Collection was a wonderful trip down memory lane; at least for the tables I actually remembered playing.,80
8675,427,1857,13,"Grab the codes off GameFAQs, unlock all the tables, and enjoy.",79
8676,450,1857,13,"It does everything it sets out to do very well, but it’s not very compelling beyond the obvious nostalgia value.",78
8677,41,1857,13,"I would pay big money to see a two-hour pinball documentary that also included simulated, digital versions of each machine to try out. We get a taste of that in Pinball Hall of Fame but what I really want is a meal, dammit.",76
8678,51,1857,13,"Gives pinball fans access to some of the most popular and beloved pinball machines of all time, fully recreated in all their glory in digital format.",75
8679,271,1857,13,Pinball Hall of Fame is a nice throwback to an old and dying arcade game.,72
8680,232,1857,13,"It may not be quite the same as owning a real table, but it’s certainly cheaper and the game feels a lot less cynical than some of the under-polished retro arcade packages that are currently available.",72
8681,140,1857,13,"Pinball Hall of Fame delivers some accurate re-creations of some of Gottlieb's classic pinball tables, but the graphics get a little muddy in spots.",71
8682,213,1857,13,"Offers a decent experience overall by providing 10 classic boards. The physics feel a little off, mainly due to the ball's lack of weight, but it gets the job done in the end.",70
8683,395,1857,13,"A very solid $20 offering. It's nothing that will sell a PSP, but as a impulse bargain buy, it should keep most very, very happy -- provided they like pinball. REALLY like pinball.",70
8684,311,1857,13,"Based on the PS2 game, but adding four tables, Pinball Hall of Fame works remarkably well on the PSP. [Mar 2006, p.88]",70
8685,158,1857,13,"While a somewhat throwaway experience by its limited genre content, The Gottlieb Collection definitely provides a formidable gameplay challenge, and some of the specific goals laid at the feet of the player are nigh on impossible without masses of sheer luck.",70
8686,384,1857,13,"Pinball may seem like an anachronism on the high-tech PlayStation Portable, but it can offer short bursts of fun wherever you go.",70
8687,293,1857,13,Gottlieb Pinball Classics is a very enjoyable game and one of the best pinball titles released in a very long time. The game features a wide range of tables and the physics are generally very accurate.,70
8688,11,1857,13,"Pinball Hall of Fame has a lot going for it, what with numerous tables accurately reproduced, excellent physics, and decent controls.",70
8689,263,1857,13,"Pinball games are usually hit or miss, and Pinball Hall of Fame is a hit… but only if you are into pinball as these games are usually only played by long time fans.",70
8690,287,1857,13,"Brilliant in short bursts and great looking to boot; only question marks about its longevity prevent Gottlieb earning a higher score. [May 2006, p.93]",70
8691,288,1857,13,"When I wasn't short-circuiting the game myself, there were bugs to contend with--about once an hour, the game would freeze and I would have to restart. [Mar 2006, p.94]",50
8692,312,1857,13,"It's OK for a quickie, but with such lacklustre tables, you'll never be able to form a lasting relationship with it. [July 2006, p.112]",49
8693,199,891,17,"Most importantly, it manages to simultaneously feel like a Forza game while also letting in more of what makes racing games fun for all players, rather than staying strictly focused on those of us who want strict simulations of varying realism.",100
8694,88,891,17,"It's hard to find negative things to write about Forza Horizon. It certainly is a different experience compared to Forza Motorsport 4, but that doesn't mean it's not as good. The spotless presentation and the enormous amount of things to do makes this one of the finest racing games I've ever played.",100
8695,260,891,17,"Entertaining, fulfilling and never frustrating, Forza Horizon manages to mix the series' well known realism with the light-hearted enjoyment only a free-roaming racer can deliver, becoming probably the best game in the genre so far.",95
8696,62,891,17,"For all the accessibility issues the original game had, Forza Horizon truly does offer something for everyone, down to the individual race options before each competition.",95
8697,225,891,17,Horizon is possibly one of the best open world racers available.,94
8698,228,891,17,"Forza Horizon trades the serious character of the Motorsports series for a game that is literally a party. Thanks to the great festival music the atmosphere is better than ever, while still keeping the Forza gameplay intact. Embrace the many different terrains, secrets and a breathtaking world.",93
8699,111,891,17,"If you've loved the Forza series before, you'll enjoy this, and if you thought it was a bit too stuffy but wanted to get into it, this is the perfect starting point for you. There's a ton of content here, and thanks to its lack of an online pass, it actually makes for a great rental as well.",93
8700,197,891,17,Forza Horizon in many aspects orients itself towards the predecessor. But the open world and the festival the game revolves around is incredibly entertaining. Brilliant graphics and the sound of roaring engines round out a great racing game.,92
8701,179,891,17,"A thrilling, colorful racer that pushes the 360 to its absolute limits [Christmas 2012, p.75]",92
8702,195,891,17,"But getting behind the wheel of one of the most realistic driving engines and booting around, challenging racers, and having all kinds of fun adds value to all cars – not just the ones that are ridiculously fast and expensive. I've played the game at numerous difficulty settings both with 360 controller and MS Force Feedback Racing Wheel, and have come away impressed.",91
8703,188,891,17,"Forza Horizon manages to feel like something completely different, while retaining enough of Forza's core identity to make it fit really well into this established franchise. I'd highly suggest checking it out whether you're a Forza fan or just a racing fan in general; I doubt you'll be disappointed.",91
8704,67,891,17,"Playground Games took a humungous, beautiful world, packed it full of entertaining challenges and events, added in tons of personality and style, and built it all around the proven Forza tech, giving racing game fans an exceptional automotive experience that they didn't even know they wanted. For as much as I love Forza Motorsport, it's going to be hard to go back after this.",90
